X,Y,top, "ZLEVEL"
3851177.8901538467035, 39479872.756660930812, -350, "-350"
3851171.6065881266259, 39479836.201206035912, -350, "-350"
3851162.3901583701372, 39479784.493668347597, -350, "-350"
3851152.6941621522419, 39479732.786130659282, -350, "-350"
3851142.6405029315501, 39479681.078592970967, -350, "-350"
3851132.4773996598087, 39479629.371055282652, -350, "-350"
3851126.7813846156932, 39479599.770936459303, -350, "-350"
3851122.1913367616944, 39479577.663517594337, -350, "-350"
3851111.9231466269121, 39479525.955979906023, -350, "-350"
3851102.1838187556714, 39479474.248442217708, -350, "-350"
3851092.9806426595896, 39479422.540904529393, -350, "-350"
3851084.0791381853633, 39479370.833366841078, -350, "-350"
3851075.6726153851487, 39479324.907436460257, -350, "-350"
3851074.562484970782, 39479319.125829152763, -350, "-350"
3851061.8601411473937, 39479267.418291464448, -350, "-350"
3851044.1836545551196, 39479215.710753776133, -350, "-350"
3851024.5638461541384, 39479165.461754351854, -350, "-350"
3851023.9073958592489, 39479164.003216087818, -350, "-350"
3851001.0078072096221, 39479112.295678399503, -350, "-350"
3850978.4448296013288, 39479060.588140711188, -350, "-350"
3850973.4550769235939, 39479048.869443319738, -350, "-350"
3850954.6436148565263, 39479008.880603022873, -350, "-350"
3850930.6067577973008, 39478957.173065334558, -350, "-350"
3850922.3463076925837, 39478939.396760836244, -350, "-350"
3850905.0673266281374, 39478905.465527646244, -350, "-350"
3850878.156870696228, 39478853.757989957929, -350, "-350"
3850871.2375384620391, 39478840.886902436614, -350, "-350"
3850848.7882198668085, 39478802.050452269614, -350, "-350"
3850820.1287692310289, 39478754.449220262468, -350, "-350"
3850817.516464645043, 39478750.342914581299, -350, "-350"
3850783.7146326806396, 39478698.635376892984, -350, "-350"
3850769.0200000004843, 39478676.718350157142, -350, "-350"
3851493.4798674345948, 39488471.360000006855, -300, "-300"
3851521.526858842466, 39488419.65246231854, -300, "-300"
3851535.6515384619124, 39488393.98625896126, -300, "-300"
3851549.6485851206817, 39488367.944924630225, -300, "-300"
3851577.8386069391854, 39488316.23738694191, -300, "-300"
3851586.7603076929227, 39488300.114021077752, -300, "-300"
3851605.9676684532315, 39488264.529849253595, -300, "-300"
3851634.2726560868323, 39488212.82231156528, -300, "-300"
3851637.8690769234672, 39488206.352684684098, -300, "-300"
3851662.3640365726314, 39488161.114773876965, -300, "-300"
3851688.9778461544774, 39488112.650830596685, -300, "-300"
3851690.7108040708117, 39488109.40723618865, -300, "-300"
3851718.7649437743239, 39488057.699698500335, -300, "-300"
3851740.086615385022, 39488018.973660774529, -300, "-300"
3851747.0269253365695, 39488005.99216081202, -300, "-300"
3851775.107482932508, 39487954.284623123705, -300, "-300"
3851791.1953846160322, 39487925.129386134446, -300, "-300"
3851803.2525387122296, 39487902.57708543539, -300, "-300"
3851831.3506923103705, 39487850.869547747076, -300, "-300"
3851842.3041538465768, 39487831.067455217242, -300, "-300"
3851859.3604935915209, 39487799.162010058761, -300, "-300"
3851887.4883369528688, 39487747.454472370446, -300, "-300"
3851893.4129230771214, 39487736.780374668539, -300, "-300"
3851915.3629690590315, 39487695.746934682131, -300, "-300"
3851943.5587985897437, 39487644.039396993816, -300, "-300"
3851944.5216923081316, 39487642.313702970743, -300, "-300"
3851971.3177202627994, 39487592.331859305501, -300, "-300"
3851995.6304615386762, 39487547.967843644321, -300, "-300"
3851999.4873823220842, 39487540.624321617186, -300, "-300"
3852027.3236431451514, 39487488.916783928871, -300, "-300"
3852046.7392307696864, 39487453.767746284604, -300, "-300"
3852055.4725279519334, 39487437.209246240556, -300, "-300"
3852083.5005360981449, 39487385.501708552241, -300, "-300"
3852097.848000000231, 39487359.807449869812, -300, "-300"
3852111.6574259102345, 39487333.794170863926, -300, "-300"
3852139.9488662448712, 39487282.086633175611, -300, "-300"
3852148.9567692312412, 39487266.164152555168, -300, "-300"
3852168.099533891771, 39487230.379095487297, -300, "-300"
3852196.6850736155175, 39487178.671557798982, -300, "-300"
3852200.0655384617858, 39487172.776825688779, -300, "-300"
3852224.7251556036063, 39487126.964020110667, -300, "-300"
3852251.174307692796, 39487079.509034283459, -300, "-300"
3852253.3838733886369, 39487075.256482422352, -300, "-300"
3852281.2048494606279, 39487023.548944734037, -300, "-300"
3852302.2830769233406, 39486985.728568963706, -300, "-300"
3852309.3977305162698, 39486971.841407045722, -300, "-300"
3852336.7378073744476, 39486920.133869357407, -300, "-300"
3852353.3918461543508, 39486889.624708384275, -300, "-300"
3852363.7942032185383, 39486868.426331669092, -300, "-300"
3852389.6300122356042, 39486816.718793980777, -300, "-300"
3852404.5006153848954, 39486787.347674503922, -300, "-300"
3852414.3187302555889, 39486765.011256292462, -300, "-300"
3852436.4981023552828, 39486713.303718596697, -300, "-300"
3852455.6093846159056, 39486664.48964484781, -300, "-300"
3852456.5604927050881, 39486661.596180908382, -300, "-300"
3852471.3177154711448, 39486609.888643220067, -300, "-300"
3852480.7585549550131, 39486558.181105531752, -300, "-300"
3852482.9642583350651, 39486506.473567843437, -300, "-300"
3852477.3255041996017, 39486454.766030155122, -300, "-300"
3852465.6267651407979, 39486403.058492466807, -300, "-300"
3852455.6093846159056, 39486368.223104685545, -300, "-300"
3852449.8475037617609, 39486351.350954778492, -300, "-300"
3852431.4274459374137, 39486299.643417090178, -300, "-300"
3852412.921627227217, 39486247.935879401863, -300, "-300"
3852404.5006153848954, 39486223.426153600216, -300, "-300"
3852394.0776035636663, 39486196.228341713548, -300, "-300"
3852375.7951776939444, 39486144.520804025233, -300, "-300"
3852359.0213919351809, 39486092.813266336918, -300, "-300"
3852353.3918461543508, 39486073.781853489578, -300, "-300"
3852343.0686739939265, 39486041.105728648603, -300, "-300"
3852328.5229522329755, 39485989.398190960288, -300, "-300"
3852315.7826726408675, 39485937.690653271973, -300, "-300"
3852304.8264954723418, 39485885.983115583658, -300, "-300"
3852302.2830769233406, 39485871.890018463135, -300, "-300"
3852295.1612459328026, 39485834.275577895343, -300, "-300"
3852287.1751840757206, 39485782.568040207028, -300, "-300"
3852280.9589386554435, 39485730.860502518713, -300, "-300"
3852276.2375149936415, 39485679.152964830399, -300, "-300"
3852272.0435163695365, 39485627.445427142084, -300, "-300"
3852263.7600017273799, 39485575.737889453769, -300, "-300"
3852251.174307692796, 39485534.729508318007, -300, "-300"
3852247.1032233433798, 39485524.030351765454, -300, "-300"
3852227.1274631829001, 39485472.322814077139, -300, "-300"
3852208.6902538859285, 39485420.615276388824, -300, "-300"
3852200.0655384617858, 39485393.905223540962, -300, "-300"
3852191.1935108536854, 39485368.907738700509, -300, "-300"
3852174.9231901615858, 39485317.200201012194, -300, "-300"
3852160.3346250164323, 39485265.492663323879, -300, "-300"
3852148.9567692312412, 39485221.265849418938, -300, "-300"
3852146.9029634348117, 39485213.785125635564, -300, "-300"
3852133.8110538632609, 39485162.077587947249, -300, "-300"
3852121.4721967820078, 39485110.370050258934, -300, "-300"
3852109.8083205814473, 39485058.66251257062, -300, "-300"
3852099.1196284918115, 39485006.954974882305, -300, "-300"
3852097.848000000231, 39484999.585203111172, -300, "-300"
3852089.2136622476391, 39484955.24743719399, -300, "-300"
3852081.3993324101903, 39484903.539899505675, -300, "-300"
3852076.691500488203, 39484851.83236181736, -300, "-300"
3852076.1920002656989, 39484800.124824129045, -300, "-300"
3852081.1816835394129, 39484748.41728644073, -300, "-300"
3852093.0338399871252, 39484696.709748752415, -300, "-300"
3852097.848000000231, 39484683.903856642544, -300, "-300"
3852108.347059153486, 39484645.0022110641, -300, "-300"
3852122.2388511234894, 39484593.294673375785, -300, "-300"
3852115.015416756738, 39484541.58713568747, -300, "-300"
3852097.848000000231, 39484489.917597331107, -300, "-300"
3852097.8291642419063, 39484489.879597999156, -300, "-300"
3852078.6345533849671, 39484438.172060310841, -300, "-300"
3852064.9883795827627, 39484386.464522622526, -300, "-300"
3852055.1684315614402, 39484334.756984934211, -300, "-300"
3852048.2035956950858, 39484283.049447245896, -300, "-300"
3852046.7392307696864, 39484267.401881478727, -300, "-300"
3852043.1447241664864, 39484231.341909557581, -300, "-300"
3852039.8893001908436, 39484179.634371869266, -300, "-300"
3852038.1161865373142, 39484127.926834180951, -300, "-300"
3852037.4856766783632, 39484076.219296492636, -300, "-300"
3852037.7293906053528, 39484024.511758804321, -300, "-300"
3852038.6111836652271, 39483972.804221116006, -300, "-300"
3852039.8938439278863, 39483921.096683427691, -300, "-300"
3852041.2990594729781, 39483869.389145739377, -300, "-300"
3852042.4440047163516, 39483817.681608051062, -300, "-300"
3852042.7251610527746, 39483765.974070362747, -300, "-300"
3852041.1027227602899, 39483714.266532674432, -300, "-300"
3852035.7895747656003, 39483662.558994986117, -300, "-300"
3852024.3233978683129, 39483610.851457297802, -300, "-300"
3852005.4667221349664, 39483559.143919609487, -300, "-300"
3851995.6304615386762, 39483538.616563513875, -300, "-300"
3851981.4670513039455, 39483507.436381921172, -300, "-300"
3851955.8011525529437, 39483455.728844232857, -300, "-300"
3851944.5216923081316, 39483433.234899841249, -300, "-300"
3851930.4973613326438, 39483404.021306544542, -300, "-300"
3851906.620548570063, 39483352.313768856227, -300, "-300"
3851893.4129230771214, 39483321.447085872293, -300, "-300"
3851884.6772228595801, 39483300.606231160462, -300, "-300"
3851864.5911887679249, 39483248.898693472147, -300, "-300"
3851847.0630237087607, 39483197.191155783832, -300, "-300"
3851842.3041538465768, 39483181.467576742172, -300, "-300"
3851831.3335458566435, 39483145.483618095517, -300, "-300"
3851817.7612737864256, 39483093.776080407202, -300, "-300"
3851806.5447539701127, 39483042.068542718887, -300, "-300"
3851797.5255471868441, 39482990.361005030572, -300, "-300"
3851791.1953846160322, 39482944.266438350081, -300, "-300"
3851790.3892288706265, 39482938.653467342257, -300, "-300"
3851784.3093370390125, 39482886.945929653943, -300, "-300"
3851779.2068215096369, 39482835.238391965628, -300, "-300"
3851773.8412061124109, 39482783.530854277313, -300, "-300"
3851765.9789838311262, 39482731.823316588998, -300, "-300"
3851751.8132947064005, 39482680.115778900683, -300, "-300"
3851740.086615385022, 39482654.776381246746, -300, "-300"
3851726.6131186014973, 39482628.408241212368, -300, "-300"
3851689.5535331703722, 39482576.700703524053, -300, "-300"
3851688.9778461544774, 39482575.972315050662, -300, "-300"
3851641.922883934807, 39482524.993165835738, -300, "-300"
3851637.8690769234672, 39482520.425800122321, -300, "-300"
3851591.449483089149, 39482473.285628147423, -300, "-300"
3851586.7603076929227, 39482468.046586103737, -300, "-300"
3851542.9014710206538, 39482421.578090459108, -300, "-300"
3851535.6515384619124, 39482413.022592388093, -300, "-300"
3851498.1081397826783, 39482369.870552770793, -300, "-300"
3851484.5427692313679, 39482352.497708536685, -300, "-300"
3851457.3027503816411, 39482318.163015082479, -300, "-300"
3851433.4340000003576, 39482284.701345406473, -300, "-300"
3851420.2419902035035, 39482266.455477394164, -300, "-300"
3851386.3889136058278, 39482214.747939705849, -300, "-300"
3851382.3252307698131, 39482207.953562699258, -300, "-300"
3851354.9032682497054, 39482163.040402017534, -300, "-300"
3851331.2164615388028, 39482119.825046688318, -300, "-300"
3851326.4577456405386, 39482111.332864329219, -300, "-300"
3851299.8533067777753, 39482059.625326640904, -300, "-300"
3851280.1076923082583, 39482016.937701173127, -300, "-300"
3851275.8174977279268, 39482007.917788952589, -300, "-300"
3851253.2743771374226, 39481956.210251264274, -300, "-300"
3851233.0679118237458, 39481904.502713575959, -300, "-300"
3851228.998923077248, 39481893.136373840272, -300, "-300"
3851214.0585536523722, 39481852.795175887644, -300, "-300"
3851196.7048416733742, 39481801.087638199329, -300, "-300"
3851179.7428535944782, 39481749.380100511014, -300, "-300"
3851177.8901538467035, 39481744.618178099394, -300, "-300"
3851157.4805244407617, 39481697.6725628227, -300, "-300"
3851135.6487461151555, 39481645.965025134385, -300, "-300"
3851126.7813846156932, 39481623.497912444174, -300, "-300"
3851114.5696122641675, 39481594.25748744607, -300, "-300"
3851094.7687003952451, 39481542.549949757755, -300, "-300"
3851076.7306979307905, 39481490.84241206944, -300, "-300"
3851075.6726153851487, 39481487.517027363181, -300, "-300"
3851059.6155672809109, 39481439.134874381125, -300, "-300"
3851044.3509611412883, 39481387.42733669281, -300, "-300"
3851031.1202741186135, 39481335.719799004495, -300, "-300"
3851024.5638461541384, 39481304.927042528987, -300, "-300"
3851019.8376775309443, 39481284.01226131618, -300, "-300"
3851010.7053194623441, 39481232.304723627865, -300, "-300"
3851004.6153775434941, 39481180.59718593955, -300, "-300"
3851002.3110956572928, 39481128.889648251235, -300, "-300"
3851005.0223726890981, 39481077.182110562921, -300, "-300"
3851014.8769233906642, 39481025.474572874606, -300, "-300"
3851024.5638461541384, 39481000.401852488518, -300, "-300"
3851032.1296615544707, 39480973.767035186291, -300, "-300"
3851052.1983065754175, 39480922.059497497976, -300, "-300"
3851070.1748630469665, 39480870.351959809661, -300, "-300"
3851072.5519907339476, 39480818.644422121346, -300, "-300"
3851059.0244850609452, 39480766.936884433031, -300, "-300"
3851042.3832238772884, 39480715.229346744716, -300, "-300"
3851029.5030861841515, 39480663.521809056401, -300, "-300"
3851024.5638461541384, 39480630.424826651812, -300, "-300"
3851021.0252666305751, 39480611.814271368086, -300, "-300"
3851017.8368474058807, 39480560.106733679771, -300, "-300"
3851020.7032217965461, 39480508.399195991457, -300, "-300"
3851024.5638461541384, 39480486.036327935755, -300, "-300"
3851028.8221542257816, 39480456.691658303142, -300, "-300"
3851041.3704936346039, 39480404.984120614827, -300, "-300"
3851058.7504224176519, 39480353.276582926512, -300, "-300"
3851075.6726153851487, 39480313.007446907461, -300, "-300"
3851079.2541880225763, 39480301.569045238197, -300, "-300"
3851095.0089710275643, 39480249.861507549882, -300, "-300"
3851094.4357943227515, 39480198.153969861567, -300, "-300"
3851078.8324678810313, 39480146.446432173252, -300, "-300"
3851075.6726153851487, 39480135.90081358701, -300, "-300"
3851059.7787962574512, 39480094.738894484937, -300, "-300"
3851044.0801738426089, 39480043.031356796622, -300, "-300"
3851031.6952609447762, 39479991.323819108307, -300, "-300"
3851024.5638461541384, 39479955.319083288312, -300, "-300"
3851021.1429582200944, 39479939.616281419992, -300, "-300"
3851010.7728306222707, 39479887.908743724227, -300, "-300"
3850998.0282172854058, 39479836.201206035912, -300, "-300"
3850981.1806538775563, 39479784.493668347597, -300, "-300"
3850973.4550769235939, 39479761.804899156094, -300, "-300"
3850961.8225817619823, 39479732.786130659282, -300, "-300"
3850942.4644157774746, 39479681.078592970967, -300, "-300"
3850924.5158886220306, 39479629.371055282652, -300, "-300"
3850922.3463076925837, 39479622.616160184145, -300, "-300"
3850906.134643191006, 39479577.663517594337, -300, "-300"
3850888.7329817940481, 39479525.955979906023, -300, "-300"
3850872.0022683707066, 39479474.248442217708, -300, "-300"
3850871.2375384620391, 39479471.84537191689, -300, "-300"
3850853.4563986598514, 39479422.540904529393, -300, "-300"
3850833.5723173134029, 39479370.833366841078, -300, "-300"
3850820.1287692310289, 39479339.584359265864, -300, "-300"
3850810.4713500677608, 39479319.125829152763, -300, "-300"
3850783.5806634193286, 39479267.418291464448, -300, "-300"
3850769.0200000004843, 39479241.382788568735, -300, "-300"
3851025.1332561061718, 39488471.360000006855, -250, "-250"
3851058.7813133304007, 39488419.65246231854, -250, "-250"
3851058.7813133304007, 39488419.65246231854, -250, "-250"
3851075.6726153851487, 39488394.105473339558, -250, "-250"
3851092.6459896089509, 39488367.944924630225, -250, "-250"
3851126.7423471608199, 39488316.23738694191, -250, "-250"
3851126.7813846156932, 39488316.179040536284, -250, "-250"
3851160.673777830787, 39488264.529849253595, -250, "-250"
3851177.8901538467035, 39488238.726124607027, -250, "-250"
3851194.8308444749564, 39488212.82231156528, -250, "-250"
3851228.998923077248, 39488161.451528981328, -250, "-250"
3851229.2183233844116, 39488161.114773876965, -250, "-250"
3851263.4190011727624, 39488109.40723618865, -250, "-250"
3851280.1076923082583, 39488084.611786745489, -250, "-250"
3851297.8374615958892, 39488057.699698500335, -250, "-250"
3851331.2164615388028, 39488007.928718209267, -250, "-250"
3851332.4866724214517, 39488005.99216081202, -250, "-250"
3851366.9496307577938, 39487954.284623123705, -250, "-250"
3851382.3252307698131, 39487931.636596478522, -250, "-250"
3851401.6032701781951, 39487902.57708543539, -250, "-250"
3851433.4340000003576, 39487855.506097704172, -250, "-250"
3851436.4947236631997, 39487850.869547747076, -250, "-250"
3851471.2303359359503, 39487799.162010058761, -250, "-250"
3851484.5427692313679, 39487779.732497088611, -250, "-250"
3851506.1107172020711, 39487747.454472370446, -250, "-250"
3851535.6515384619124, 39487704.166758202016, -250, "-250"
3851541.248361480888, 39487695.746934682131, -250, "-250"
3851576.3064415636472, 39487644.039396993816, -250, "-250"
3851586.7603076929227, 39487628.947831653059, -250, "-250"
3851611.4397133635357, 39487592.331859305501, -250, "-250"
3851637.8690769234672, 39487554.041884861887, -250, "-250"
3851637.8690769234672, 39487554.041884861887, -250, "-250"
3851637.8690769234672, 39487554.041884861887, -250, "-250"
3851988.8995763012208, 39487053.458973288536, -250, "-250"
3851995.6304615386762, 39487044.353801980615, -250, "-250"
3851995.6304615386762, 39487044.353801980615, -250, "-250"
3852010.3878296087496, 39487023.548944734037, -250, "-250"
3852046.7392307696864, 39486974.49258826673, -250, "-250"
3852048.6156876543537, 39486971.841407045722, -250, "-250"
3852086.6345113595016, 39486920.133869357407, -250, "-250"
3852097.848000000231, 39486905.566245891154, -250, "-250"
3852125.0936167095788, 39486868.426331669092, -250, "-250"
3852148.9567692312412, 39486837.587549224496, -250, "-250"
3852164.2090624575503, 39486816.718793980777, -250, "-250"
3852200.0655384617858, 39486770.581124603748, -250, "-250"
3852204.093687530607, 39486765.011256292462, -250, "-250"
3852243.8158515738323, 39486713.303718596697, -250, "-250"
3852251.174307692796, 39486704.3212396577, -250, "-250"
3852283.2753714309074, 39486661.596180908382, -250, "-250"
3852302.2830769233406, 39486638.669913880527, -250, "-250"
3852322.6376079698093, 39486609.888643220067, -250, "-250"
3852353.3918461543508, 39486572.510569132864, -250, "-250"
3852361.1321614747867, 39486558.181105531752, -250, "-250"
3852377.1316693853587, 39486506.473567843437, -250, "-250"
3852356.6976020564325, 39486454.766030155122, -250, "-250"
3852353.3918461543508, 39486448.189810469747, -250, "-250"
3852321.5448396122083, 39486403.058492466807, -250, "-250"
3852302.2830769233406, 39486369.231385044754, -250, "-250"
3852290.7211859719828, 39486351.350954778492, -250, "-250"
3852261.8930934178643, 39486299.643417090178, -250, "-250"
3852251.174307692796, 39486277.547545112669, -250, "-250"
3852235.6710425857455, 39486247.935879401863, -250, "-250"
3852212.1379069751129, 39486196.228341713548, -250, "-250"
3852200.0655384617858, 39486165.927022434771, -250, "-250"
3852190.9879652266391, 39486144.520804025233, -250, "-250"
3852171.6469522276893, 39486092.813266336918, -250, "-250"
3852155.0170517354272, 39486041.105728648603, -250, "-250"
3852148.9567692312412, 39486019.498747490346, -250, "-250"
3852139.9193900739774, 39485989.398190960288, -250, "-250"
3852126.5344938402995, 39485937.690653271973, -250, "-250"
3852115.1892339866608, 39485885.983115583658, -250, "-250"
3852105.604700087104, 39485834.275577895343, -250, "-250"
3852097.848000000231, 39485785.324412435293, -250, "-250"
3852097.3597228378057, 39485782.568040207028, -250, "-250"
3852089.0385764152743, 39485730.860502518713, -250, "-250"
3852080.1548847639933, 39485679.152964830399, -250, "-250"
3852068.544790235348, 39485627.445427142084, -250, "-250"
3852052.6229358254932, 39485575.737889453769, -250, "-250"
3852046.7392307696864, 39485559.885349802673, -250, "-250"
3852033.1315573481843, 39485524.030351765454, -250, "-250"
3852012.7772194645368, 39485472.322814077139, -250, "-250"
3851995.6304615386762, 39485426.51903463155, -250, "-250"
3851993.330294446554, 39485420.615276388824, -250, "-250"
3851974.1091956999153, 39485368.907738700509, -250, "-250"
3851956.7263563154265, 39485317.200201012194, -250, "-250"
3851944.5216923081316, 39485276.65852291882, -250, "-250"
3851940.8574607027695, 39485265.492663323879, -250, "-250"
3851925.2040769765154, 39485213.785125635564, -250, "-250"
3851908.9166778856888, 39485162.077587947249, -250, "-250"
3851893.4129230771214, 39485129.840592324734, -250, "-250"
3851882.107917747926, 39485110.370050258934, -250, "-250"
3851851.8566833180375, 39485058.66251257062, -250, "-250"
3851842.3041538465768, 39485041.936566516757, -250, "-250"
3851820.7290683863685, 39485006.954974882305, -250, "-250"
3851791.1953846160322, 39484959.601853445172, -250, "-250"
3851788.3899716720916, 39484955.24743719399, -250, "-250"
3851754.3470570649952, 39484903.539899505675, -250, "-250"
3851740.086615385022, 39484882.925358854234, -250, "-250"
3851719.8607573481277, 39484851.83236181736, -250, "-250"
3851688.9778461544774, 39484803.515707105398, -250, "-250"
3851687.0891787963919, 39484800.124824129045, -250, "-250"
3851661.8613605215214, 39484748.41728644073, -250, "-250"
3851645.9653478106484, 39484696.709748752415, -250, "-250"
3851641.0394284306094, 39484645.0022110641, -250, "-250"
3851645.3943302389234, 39484593.294673375785, -250, "-250"
3851656.5045412215404, 39484541.58713568747, -250, "-250"
3851670.8656873051077, 39484489.879597999156, -250, "-250"
3851685.6337281921878, 39484438.172060310841, -250, "-250"
3851688.9778461544774, 39484425.275697991252, -250, "-250"
3851699.6918125203811, 39484386.464522622526, -250, "-250"
3851711.5618082974106, 39484334.756984934211, -250, "-250"
3851721.2620633509941, 39484283.049447245896, -250, "-250"
3851729.2139201243408, 39484231.341909557581, -250, "-250"
3851735.8080572816543, 39484179.634371869266, -250, "-250"
3851740.086615385022, 39484139.716115541756, -250, "-250"
3851741.3020198005252, 39484127.926834180951, -250, "-250"
3851745.7919511455111, 39484076.219296492636, -250, "-250"
3851749.4585039736703, 39484024.511758804321, -250, "-250"
3851752.2843922222964, 39483972.804221116006, -250, "-250"
3851754.1541702626273, 39483921.096683427691, -250, "-250"
3851754.1541702626273, 39483921.096683427691, -250, "-250"
3851754.1541702626273, 39483921.096683427691, -250, "-250"
3851659.6274507138878, 39483317.051683329046, -250, "-250"
3851655.5244139712304, 39483300.606231160462, -250, "-250"
3851655.5244139712304, 39483300.606231160462, -250, "-250"
3851643.6152249020524, 39483248.898693472147, -250, "-250"
3851637.8690769234672, 39483221.593536801636, -250, "-250"
3851632.5154009195976, 39483197.191155783832, -250, "-250"
3851622.2735949931666, 39483145.483618095517, -250, "-250"
3851613.4098719912581, 39483093.776080407202, -250, "-250"
3851605.9746457524598, 39483042.068542718887, -250, "-250"
3851599.9889702480286, 39482990.361005030572, -250, "-250"
3851595.4623299622908, 39482938.653467342257, -250, "-250"
3851592.4068098925054, 39482886.945929653943, -250, "-250"
3851590.7993182432838, 39482835.238391965628, -250, "-250"
3851590.1627098182216, 39482783.530854277313, -250, "-250"
3851586.7603076929227, 39482738.556968472898, -250, "-250"
3851585.6892888895236, 39482731.823316588998, -250, "-250"
3851535.6515384619124, 39482684.781309299171, -250, "-250"
3851530.1284480560571, 39482680.115778900683, -250, "-250"
3851484.5427692313679, 39482650.505611747503, -250, "-250"
3851460.0638528424315, 39482628.408241212368, -250, "-250"
3851433.4340000003576, 39482605.79010836035, -250, "-250"
3851405.7818428114988, 39482576.700703524053, -250, "-250"
3851382.3252307698131, 39482552.751873448491, -250, "-250"
3851357.946412414778, 39482524.993165835738, -250, "-250"
3851331.2164615388028, 39482494.373646020889, -250, "-250"
3851313.8827627263963, 39482473.285628147423, -250, "-250"
3851280.1076923082583, 39482430.895579256117, -250, "-250"
3851272.935696256347, 39482421.578090459108, -250, "-250"
3851234.6213416839018, 39482369.870552770793, -250, "-250"
3851228.998923077248, 39482361.864546053112, -250, "-250"
3851198.5915688527748, 39482318.163015082479, -250, "-250"
3851177.8901538467035, 39482286.231033235788, -250, "-250"
3851165.0593224046752, 39482266.455477394164, -250, "-250"
3851133.6361483628862, 39482214.747939705849, -250, "-250"
3851126.7813846156932, 39482202.691987216473, -250, "-250"
3851103.8748500463553, 39482163.040402017534, -250, "-250"
3851076.3277465915307, 39482111.332864329219, -250, "-250"
3851075.6726153851487, 39482110.024587124586, -250, "-250"
3851049.6701951120049, 39482059.625326640904, -250, "-250"
3851024.9667910127901, 39482007.917788952589, -250, "-250"
3851024.5638461541384, 39482007.027040272951, -250, "-250"
3851000.5690343631431, 39481956.210251264274, -250, "-250"
3850977.3291841782629, 39481904.502713575959, -250, "-250"
3850973.4550769235939, 39481895.659885212779, -250, "-250"
3850953.8396889525466, 39481852.795175887644, -250, "-250"
3850930.5547460634261, 39481801.087638199329, -250, "-250"
3850922.3463076925837, 39481782.714752785861, -250, "-250"
3850907.0281490399502, 39481749.380100511014, -250, "-250"
3850883.7937517412938, 39481697.6725628227, -250, "-250"
3850871.2375384620391, 39481668.787805423141, -250, "-250"
3850861.0646735080518, 39481645.965025134385, -250, "-250"
3850838.9211315615103, 39481594.25748744607, -250, "-250"
3850820.1287692310289, 39481547.950342543423, -250, "-250"
3850817.8702585669234, 39481542.549949757755, -250, "-250"
3850797.2346531394869, 39481490.84241206944, -250, "-250"
3850777.7231697589159, 39481439.134874381125, -250, "-250"
3850769.0200000004843, 39481414.840702317655, -250, "-250"
3850769.0200000004843, 39488047.747480876744, -200, "-200"
3850801.5434948797338, 39488005.99216081202, -200, "-200"
3850820.1287692310289, 39487982.475345596671, -200, "-200"
3850842.0923633677885, 39487954.284623123705, -200, "-200"
3850871.2375384620391, 39487917.422924511135, -200, "-200"
3850882.8065917133354, 39487902.57708543539, -200, "-200"
3850922.3463076925837, 39487852.590894423425, -200, "-200"
3850923.687967389822, 39487850.869547747076, -200, "-200"
3850964.5070252893493, 39487799.162010058761, -200, "-200"
3850973.4550769235939, 39487787.989458881319, -200, "-200"
3851005.4518525931053, 39487747.454472370446, -200, "-200"
3851024.5638461541384, 39487723.603611923754, -200, "-200"
3851046.5591557710432, 39487695.746934682131, -200, "-200"
3851075.6726153851487, 39487659.433969274163, -200, "-200"
3851087.8315460747108, 39487644.039396993816, -200, "-200"
3851126.7813846156932, 39487595.484515957534, -200, "-200"
3851129.2721992069855, 39487592.331859305501, -200, "-200"
3851170.670657846611, 39487540.624321617186, -200, "-200"
3851177.8901538467035, 39487531.733800373971, -200, "-200"
3851212.1560825966299, 39487488.916783928871, -200, "-200"
3851228.998923077248, 39487468.188972987235, -200, "-200"
3851253.8046821462922, 39487437.209246240556, -200, "-200"
3851280.1076923082583, 39487404.861774601042, -200, "-200"
3851295.618914637249, 39487385.501708552241, -200, "-200"
3851331.2164615388028, 39487341.756706044078, -200, "-200"
3851337.6005354868248, 39487333.794170863926, -200, "-200"
3851379.6579214497469, 39487282.086633175611, -200, "-200"
3851382.3252307698131, 39487278.842283315957, -200, "-200"
3851421.6420403774828, 39487230.379095487297, -200, "-200"
3851433.4340000003576, 39487216.038638927042, -200, "-200"
3851463.76329684956, 39487178.671557798982, -200, "-200"
3851484.5427692313679, 39487153.398818731308, -200, "-200"
3851506.0061189476401, 39487126.964020110667, -200, "-200"
3851535.6515384619124, 39487090.888454295695, -200, "-200"
3851548.3444786039181, 39487075.256482422352, -200, "-200"
3851586.7603076929227, 39487028.448142141104, -200, "-200"
3851590.7365862121806, 39487023.548944734037, -200, "-200"
3851632.913338764105, 39486971.841407045722, -200, "-200"
3851637.8690769234672, 39486965.759544111788, -200, "-200"
3851674.7816179781221, 39486920.133869357407, -200, "-200"
3851688.9778461544774, 39486902.535090081394, -200, "-200"
3851716.3444259092212, 39486868.426331669092, -200, "-200"
3851740.086615385022, 39486838.530779458582, -200, "-200"
3851757.3539909422398, 39486816.718793980777, -200, "-200"
3851791.1953846160322, 39486773.055239275098, -200, "-200"
3851797.4263764587231, 39486765.011256292462, -200, "-200"
3851835.7025078395382, 39486713.303718596697, -200, "-200"
3851842.3041538465768, 39486703.671695128083, -200, "-200"
3851871.2073937137611, 39486661.596180908382, -200, "-200"
3851893.4129230771214, 39486625.281500972807, -200, "-200"
